cereal,chips,onion,tomato
biscuits,lemonade,tang,eggs
lemonade,bun,apple,tea
eggs,soup,coriander,soda
milk,cumin,fizzy,drink
banana,grapes,eggs,soup
lemonade,pepper,cardamom,banana
tea,candy,sugar,tea
mango,coffee,orange,tea
sugar,biscuits,sugar,cumin
milk,tea,soup,banana
milk,butter,tang,sugar
coriander,maggi,sausages,salt
toffee,jam,cumin,tomato
cumin,cereal,rice,orange
flour,biscuits,lolly,cheese
biscuits,apple,cumin,flour
fizzy,drink,pear,tang
bun,cardamom,tea,fizzy
almonds,maggi,tang,bun
cheese,fizzy,drink,flour
soup,candy,chocolates,jam
tang,chocolates,turmeric,sugar
salt,yoghurt,sausages,sugar
coriander,potato,tomato,nuts
chocolates,ketchup,flour,mango
tomato,buttermilk,tang,cereal
nuts,gems,ketchup,pear
biscuits,coriander,tomato,tea
butter,biscuits,bread,chocolates
chocolates,tea,salt,oil
cumin,soup,maggi,milk
lolly,soda,sausages,mango
cashews,bread,sugar,eggs
gems,cereal,apple,nuts
coffee,oil,toffee,cashews
pepper,banana,grapes,salt
pulse,coriander,potato,salt
soda,cumin,banana,cardamom
cashews,toffee,maggi,gems
toffee,eggs,jam,cheese
chips,candy,lolly,pulse
biscuits,apple,chips,lemonade
fizzy,drink,yoghurt,pulse
fizzy,drink,bun,sausages
sugar,mango,lolly,banana
buttermilk,almonds,butter,soup
soda,biscuits,oil,rice
lolly,salt,sausages,cumin
maggi,cardamom,toffee,candy
bread,turmeric,cereal,rice
nuts,yoghurt,chips,coffee
milk,fizzy,drink,buttermilk
bread,cardamom,turmeric,lemonade
pulse,cashews,cardamom,cereal
orange,candy,cardamom,buttermilk
lolly,cumin,grapes,eggs
eggs,chocolates,chocolates,banana
cashews,gems,mango,banana
chips,tomato,soup,chocolates
sausages,maggi,cardamom,soda
chocolates,cheese,pepper,salt
ketchup,potato,pepper,tomato
cardamom,rice,chocolates,bread
buttermilk,tea,soup,nuts
chocolates,salt,mango,orange
bun,banana,chocolates,buttermilk
onion,sausages,sugar,milk
coffee,soda,ketchup,biscuits
cereal,candy,candy,maggi
fizzy,drink,oil,milk
mango,gems,maggi,chocolates
mango,sausages,cashews,soup
turmeric,jam,candy,apple
tang,flour,onion,oil
milk,yoghurt,cereal,pepper
flour,buttermilk,jam,lemonade
fizzy,drink,cardamom,toffee
nuts,tea,grapes,chocolates
coffee,coriander,chocolates,soup
tomato,soup,tomato,soda
buttermilk,butter,cardamom,bread
tea,pulse,gems,buttermilk
cashews,gems,pear,biscuits
coriander,salt,candy,sugar
tea,butter,almonds,fizzy
coriander,pepper,apple,chips
apple,buttermilk,soup,butter
cashews,tomato,milk,gems
flour,ketchup,sausages,milk
salt,chips,jam,cereal
coriander,grapes,pear,chips
ketchup,onion,orange,cereal
turmeric,butter,yoghurt,sausages
chips,bread,toffee,cashews
chocolates,nuts,soda,cheese
cereal,butter,salt,rice
apple,tea,jam,biscuits
soda,flour,turmeric,maggi
tomato,orange,flour,lemonade
cereal,jam,pepper,butter
chocolates,milk,milk,lemonade
onion,lolly,pepper,cardamom
lolly,fizzy,drink,sausages
mango,tang,toffee,bread
sugar,potato,pulse,apple
lemonade,nuts,buttermilk,tomato
cumin,grapes,lolly,butter
tea,ketchup,grapes,buttermilk
bun,onion,chips,onion
grapes,yoghurt,nuts,onion
oil,salt,coffee,potato
lemonade,almonds,tomato,cheese
mango,toffee,cashews,apple
cereal,apple,pulse,ketchup
grapes,maggi,gems,cumin
orange,bun,lemonade,butter
ketchup,banana,pear,pepper
jam,oil,cereal,bread
turmeric,almonds,pulse,rice
banana,milk,eggs,biscuits
lemonade,pulse,gems,butter
ketchup,tang,soda,lemonade
flour,pear,lolly,gems
bun,cardamom,tomato,tang
orange,mango,sugar,nuts
salt,maggi,soup,chips
mango,pepper,ketchup,cumin
butter,flour,ketchup,gems
oil,pepper,chocolates,cardamom
pulse,sugar,butter,tomato
jam,bun,soup,bread
potato,milk,banana,lemonade
soda,orange,potato,jam
salt,flour,yoghurt,coriander
eggs,oil,sugar,fizzy
orange,sausages,pulse,almonds
eggs,eggs,rice,flour
cheese,almonds,almonds,grapes
buttermilk,cereal,soda,coffee
banana,chips,cheese,potato
mango,candy,buttermilk,sausages
banana,chips,pear,chocolates
coriander,gems,coffee,buttermilk
candy,pulse,cumin,onion
yoghurt,cheese,maggi,maggi
pear,apple,potato,rice
bread,sausages,oil,mango
cashews,bun,turmeric,pear
coffee,banana,almonds,oil
tomato,pepper,potato,jam
lemonade,pulse,cereal,chocolates
bun,grapes,mango,chocolates
tang,candy,biscuits,chocolates
butter,soda,buttermilk,coriander
fizzy,drink,pear,cereal
lemonade,apple,sugar,lolly
chips,bun,mango,lolly
coriander,milk,almonds,grapes
apple,pepper,eggs,cashews
gems,cheese,eggs,pepper
cumin,fizzy,drink,cereal
coriander,gems,buttermilk,bread
lemonade,coffee,fizzy,drink
orange,potato,flour,toffee
flour,eggs,buttermilk,soup
gems,bread,butter,cumin
ketchup,buttermilk,pear,yoghurt
candy,tang,gems,sausages
butter,salt,cashews,coffee
gems,cheese,tang,sugar
flour,rice,lolly,pulse
butter,bread,cheese,jam
candy,tea,cardamom,toffee
toffee,bread,nuts,toffee
lolly,almonds,pulse,sugar
butter,coriander,potato,grapes
sugar,pulse,rice,cereal
onion,biscuits,tea,cheese
coriander,ketchup,cheese,soup
coriander,toffee,pulse,orange
tea,lemonade,ketchup,coffee
ketchup,sugar,almonds,tang
coffee,potato,tea,cashews
cardamom,chocolates,bread,milk
oil,tomato,candy,salt
fizzy,drink,apple,grapes
tea,grapes,cardamom,grapes
salt,eggs,cardamom,tomato
chocolates,chocolates,orange,cashews
tea,pear,almonds,toffee
lemonade,oil,toffee,yoghurt
pepper,coffee,onion,nuts
biscuits,pepper,cardamom,nuts
tomato,milk,sausages,banana
milk,flour,orange,chocolates
grapes,flour,sausages,gems
nuts,soda,jam,nuts
gems,pulse,sugar,milk
biscuits,coriander,tomato,cashews
lemonade,rice,tea,maggi
butter,gems,coffee,pulse
apple,milk,lemonade,sugar
pulse,pepper,oil,cardamom
turmeric,jam,apple,milk
soup,soda,yoghurt,soup
ketchup,milk,cardamom,milk
coffee,cereal,bread,fizzy
buttermilk,milk,toffee,nuts
chips,soup,milk,orange
lemonade,coriander,chips,soup
candy,sugar,pear,maggi
candy,cardamom,salt,pepper
cardamom,grapes,fizzy,drink
coriander,maggi,potato,chips
tea,bread,jam,coriander
maggi,turmeric,yoghurt,yoghurt
chips,flour,candy,banana
soup,maggi,chocolates,eggs
butter,onion,mango,pear
tang,apple,apple,soup
chocolates,lemonade,rice,maggi
eggs,sausages,tang,rice
salt,soup,bread,cashews
pepper,gems,fizzy,drink
flour,bun,ketchup,almonds
coriander,toffee,orange,rice
onion,tomato,potato,banana
almonds,pear,soda,almonds
buttermilk,cumin,yoghurt,butter
yoghurt,salt,chips,buttermilk
tomato,flour,potato,onion
pepper,cereal,coriander,soup
toffee,pepper,nuts,flour
chocolates,cereal,cardamom,tang
coffee,mango,chips,mango
lemonade,coriander,gems,eggs
sugar,coffee,bread,coriander
ketchup,coffee,lemonade,onion
coriander,onion,bun,flour
turmeric,soda,pulse,apple
grapes,ketchup,toffee,tang
cardamom,soda,buttermilk,fizzy
rice,toffee,gems,maggi
flour,tea,cumin,coffee
orange,cumin,orange,soda
biscuits,sausages,sausages,tea
toffee,oil,pear,apple
onion,yoghurt,butter,almonds
nuts,buttermilk,toffee,orange
cardamom,bun,buttermilk,milk
mango,oil,tang,bun
cereal,tomato,butter,buttermilk
cereal,mango,oil,coriander
pulse,lolly,banana,tomato
pear,coriander,ketchup,butter
maggi,yoghurt,sausages,lemonade
turmeric,butter,tang,jam
fizzy,drink,nuts,orange
rice,ketchup,nuts,gems
maggi,lemonade,chocolates,coffee
coriander,rice,cashews,toffee
bread,sugar,banana,almonds
sugar,butter,buttermilk,sugar
sausages,salt,candy,maggi
oil,fizzy,drink,tea
tea,yoghurt,chips,gems
apple,oil,mango,biscuits
gems,sausages,buttermilk,pulse
toffee,nuts,grapes,maggi
eggs,candy,cardamom,sugar
chocolates,oil,chips,toffee
coffee,butter,tang,butter
soda,jam,pulse,cardamom
cumin,almonds,tomato,biscuits
tea,gems,onion,grapes
almonds,yoghurt,butter,eggs
cumin,sugar,eggs,cardamom
onion,ketchup,chocolates,apple
grapes,lolly,sausages,jam
maggi,salt,soup,coriander
mango,eggs,candy,pear
tea,cashews,toffee,sausages
lemonade,buttermilk,chips,lemonade
lemonade,potato,gems,pepper
mango,lemonade,nuts,sausages
cereal,sugar,yoghurt,pulse
cereal,butter,sausages,bun
salt,bun,buttermilk,apple
fizzy,drink,rice,chocolates
lemonade,tomato,turmeric,sausages
bun,coffee,yoghurt,turmeric
tang,banana,turmeric,chocolates
cereal,biscuits,sausages,almonds
buttermilk,candy,soup,jam
soda,lemonade,fizzy,drink
soda,gems,apple,pear
yoghurt,orange,coriander,turmeric
bread,pulse,apple,cumin
milk,eggs,pepper,potato
ketchup,fizzy,drink,soup
almonds,lemonade,apple,nuts
yoghurt,flour,cereal,coffee
cheese,lemonade,grapes,biscuits
salt,candy,milk,banana
buttermilk,chocolates,oil,sugar
cashews,milk,cheese,yoghurt
onion,sausages,onion,eggs
soup,flour,yoghurt,bread
butter,oil,nuts,tea
tomato,onion,nuts,onion
potato,gems,gems,pepper
pear,gems,milk,salt
eggs,lolly,yoghurt,yoghurt
salt,maggi,mango,apple
ketchup,apple,coffee,chocolates
apple,soup,pulse,soda
tang,banana,buttermilk,toffee
tang,yoghurt,biscuits,tang
jam,soup,toffee,toffee
butter,bun,tea,candy
butter,tomato,rice,butter
oil,cheese,grapes,orange
pepper,biscuits,banana,yoghurt
rice,lemonade,salt,oil
coriander,tea,biscuits,turmeric
potato,onion,tomato,cashews
pepper,salt,fizzy,drink
grapes,tea,candy,banana
maggi,cereal,oil,pear
lolly,coriander,candy,sugar
tang,pepper,candy,cardamom
chips,nuts,turmeric,bun
pear,tea,chips,lolly
chocolates,eggs,mango,tea
coriander,bread,banana,maggi
tea,buttermilk,cashews,chips
cheese,oil,onion,chocolates
chips,oil,sausages,yoghurt
rice,cereal,soda,yoghurt
tomato,almonds,nuts,cashews
oil,tang,sausages,soup
pulse,yoghurt,cardamom,toffee
soup,apple,jam,pepper
banana,eggs,butter,chips
apple,eggs,apple,fizzy
milk,chocolates,butter,cereal
cardamom,cereal,oil,tomato
bread,tea,tomato,pear
yoghurt,soup,lolly,soup
coriander,lemonade,coffee,gems
biscuits,coffee,eggs,flour
lemonade,mango,banana,lolly
ketchup,sausages,orange,tomato
sugar,soup,rice,cardamom
soda,mango,potato,rice
chips,cereal,banana,maggi
onion,cheese,lolly,pulse
toffee,buttermilk,potato,maggi
eggs,butter,cereal,sausages
tang,toffee,soup,cereal
mango,soda,biscuits,lemonade
potato,nuts,candy,potato
banana,soup,bun,bread
rice,maggi,fizzy,drink
fizzy,drink,cumin,cheese
gems,turmeric,orange,butter
potato,tang,flour,lolly
coffee,apple,pear,eggs
sausages,banana,biscuits,bread
ketchup,cardamom,biscuits,nuts
coffee,cardamom,buttermilk,bread
salt,cheese,candy,pepper
chocolates,pulse,apple,milk
ketchup,apple,sausages,cheese
biscuits,candy,turmeric,orange
maggi,pepper,turmeric,cereal
cereal,pulse,bread,eggs
apple,mango,bun,almonds
pulse,pear,flour,almonds
rice,sausages,bun,milk
bread,buttermilk,buttermilk,mango
rice,jam,ketchup,coffee
lolly,pulse,butter,grapes
mango,sugar,flour,pear
tomato,cereal,rice,salt
pulse,turmeric,lemonade,mango
grapes,nuts,buttermilk,sugar
fizzy,drink,cereal,milk
maggi,cumin,lolly,biscuits
candy,onion,coffee,bun
chips,sausages,butter,almonds
cereal,coffee,gems,chips
soda,candy,eggs,pear
maggi,candy,sugar,sugar
bread,soup,pear,potato
ketchup,lemonade,onion,flour
bread,cereal,orange,banana
butter,soda,butter,oil
grapes,oil,nuts,nuts
sugar,milk,tang,maggi
pepper,cashews,apple,fizzy
potato,oil,tomato,sausages
grapes,bread,chips,sausages
oil,coriander,onion,toffee
oil,biscuits,lolly,rice
soda,orange,almonds,fizzy
cashews,pulse,yoghurt,soda
banana,rice,cheese,cumin
grapes,cereal,salt,gems
potato,apple,biscuits,maggi
chocolates,pepper,rice,gems
buttermilk,soda,fizzy,drink
oil,biscuits,tang,butter
tomato,pear,tang,eggs
sausages,orange,chocolates,salt
cereal,soda,pear,cumin
almonds,lolly,eggs,yoghurt
soda,fizzy,drink,almonds
orange,tang,ketchup,tomato
yoghurt,cheese,pulse,coriander
onion,butter,pepper,salt
biscuits,pulse,chips,pear
soup,coriander,buttermilk,butter
butter,almonds,chocolates,coriander
yoghurt,sugar,banana,toffee
cashews,pear,almonds,candy
toffee,mango,salt,buttermilk
chips,jam,soup,bread
cardamom,fizzy,drink,tomato
coriander,coriander,cardamom,gems
toffee,pear,milk,oil
eggs,onion,cheese,biscuits
chips,cereal,yoghurt,soda
turmeric,cardamom,soda,yoghurt
salt,toffee,pepper,grapes
onion,turmeric,butter,cashews
apple,nuts,cashews,pepper
soda,candy,soup,biscuits
eggs,ketchup,oil,almonds
cereal,onion,coriander,oil
bun,cashews,cumin,coffee
salt,lolly,apple,lemonade
chocolates,nuts,almonds,pulse
rice,buttermilk,pear,onion
chips,yoghurt,turmeric,lolly
fizzy,drink,chips,candy
sausages,eggs,rice,yoghurt
turmeric,toffee,ketchup,onion
soda,turmeric,mango,pear
candy,grapes,apple,cashews
maggi,rice,biscuits,pulse
oil,cheese,toffee,coffee
onion,apple,coffee,orange
oil,sugar,cereal,coriander
mango,tomato,sugar,mango
nuts,jam,turmeric,jam
bun,ketchup,buttermilk,gems
pulse,lolly,yoghurt,gems
pulse,eggs,buttermilk,rice
biscuits,biscuits,lolly,chips
lolly,almonds,turmeric,pulse
butter,apple,soda,tomato
cashews,yoghurt,sausages,yoghurt
pulse,gems,toffee,soup
almonds,coffee,orange,almonds
buttermilk,lolly,lolly,pepper
milk,nuts,milk,cumin
bun,grapes,ketchup,cheese
onion,flour,yoghurt,lemonade
sugar,jam,cereal,jam
soup,cashews,orange,onion
sugar,apple,lolly,lolly
soup,lemonade,butter,soup
bread,eggs,potato,soup
coriander,rice,coriander,cumin
yoghurt,pepper,apple,pulse
sausages,flour,buttermilk,oil
orange,soup,cumin,salt
oil,cashews,pear,turmeric
onion,onion,cardamom,almonds
chips,sugar,onion,fizzy
fizzy,drink,soup,oil
pulse,bun,chips,biscuits
gems,jam,tomato,sausages
milk,bun,apple,biscuits
sausages,pulse,tomato,biscuits
orange,ketchup,chips,chips
maggi,apple,grapes,cereal
lolly,chocolates,toffee,pulse
bun,salt,candy,gems
mango,sugar,tea,bread
cashews,tea,flour,coriander
toffee,bread,orange,pepper
ketchup,lolly,butter,lolly
tang,tea,pear,salt
lolly,pepper,pepper,buttermilk
jam,ketchup,salt,tang
bun,sausages,almonds,salt
mango,almonds,biscuits,pulse
potato,flour,eggs,cardamom
buttermilk,cardamom,soup,biscuits
fizzy,drink,butter,pear
bread,rice,gems,toffee
gems,banana,chips,pepper
maggi,chips,pulse,almonds
tang,gems,chocolates,jam
cashews,milk,flour,lemonade
biscuits,toffee,sausages,pear
yoghurt,onion,gems,chocolates
sausages,eggs,coffee,soda
soup,chocolates,butter,biscuits
buttermilk,maggi,candy,onion
apple,pear,sugar,ketchup
cardamom,biscuits,cheese,nuts
buttermilk,biscuits,lolly,toffee
lemonade,chips,coffee,sugar
chips,maggi,almonds,cheese
oil,rice,lemonade,cumin
candy,nuts,fizzy,drink
gems,cereal,salt,yoghurt
bun,cardamom,sausages,coffee
soup,chips,nuts,cashews
coffee,eggs,rice,gems
salt,pepper,nuts,tomato
tea,tea,salt,chips
bread,cumin,rice,milk
onion,chocolates,bun,sugar
soda,milk,buttermilk,maggi
eggs,oil,maggi,eggs
almonds,cereal,cereal,almonds
bread,pulse,potato,lolly
lemonade,pear,soda,chocolates
coriander,lolly,nuts,butter
biscuits,almonds,toffee,cashews
pulse,milk,potato,salt
biscuits,apple,pear,maggi
fizzy,drink,banana,jam
coffee,grapes,turmeric,onion
pear,biscuits,tang,buttermilk
oil,soda,fizzy,drink
flour,chocolates,ketchup,butter
chocolates,orange,buttermilk,tea
cashews,yoghurt,grapes,coriander
yoghurt,soda,oil,chocolates
lemonade,toffee,ketchup,candy
turmeric,fizzy,drink,turmeric
sugar,salt,jam,fizzy
bread,cardamom,yoghurt,candy
potato,biscuits,biscuits,sugar
fizzy,drink,rice,yoghurt
gems,maggi,banana,biscuits
buttermilk,bun,lolly,rice
tomato,pear,tea,butter
onion,almonds,ketchup,flour
cumin,flour,flour,pulse
lemonade,soup,lolly,turmeric
lolly,onion,tea,gems
yoghurt,fizzy,drink,oil
banana,pear,jam,candy
flour,butter,cereal,candy
nuts,tea,maggi,pear
pulse,potato,maggi,toffee
potato,pulse,cheese,grapes
chocolates,milk,sausages,mango
bun,ketchup,butter,eggs
gems,milk,tang,banana
banana,soup,ketchup,coffee
orange,tea,salt,cheese
cereal,pepper,lemonade,soup
eggs,onion,onion,potato
flour,pepper,mango,bread
pear,bun,chips,coffee
yoghurt,biscuits,lemonade,coriander
nuts,milk,tang,soda
tea,oil,sugar,soup
lemonade,sausages,milk,cardamom
almonds,orange,banana,cereal
oil,apple,cardamom,soda
cardamom,biscuits,soda,butter
flour,maggi,grapes,chocolates
gems,tang,almonds,chips
onion,cashews,bun,yoghurt
jam,cumin,yoghurt,eggs
apple,cumin,salt,jam
yoghurt,chips,sugar,gems
orange,oil,coriander,nuts
grapes,grapes,soda,apple
lemonade,salt,buttermilk,onion
maggi,tea,jam,tomato
milk,banana,candy,rice
flour,jam,pear,bread
tomato,grapes,ketchup,chips
coriander,cashews,biscuits,bun
mango,biscuits,ketchup,buttermilk
milk,candy,bun,nuts
milk,pear,cumin,oil
onion,sugar,butter,pulse
eggs,soda,bread,fizzy
butter,soup,onion,milk
bread,bun,cheese,maggi
butter,almonds,cereal,lemonade
turmeric,candy,chocolates,banana
coriander,apple,cereal,coriander
yoghurt,tomato,orange,coriander
cereal,nuts,biscuits,banana
cereal,banana,toffee,bun
coriander,tomato,butter,sausages
tea,almonds,lolly,biscuits
pepper,pulse,fizzy,drink
coriander,pepper,turmeric,cereal
mango,almonds,sausages,jam
ketchup,chips,tomato,orange
bun,orange,coriander,chocolates
maggi,soda,coffee,bun
almonds,apple,eggs,mango
cheese,ketchup,almonds,bread
cashews,chocolates,tang,chocolates
tang,cumin,bun,sausages
salt,oil,banana,ketchup
turmeric,jam,salt,cumin
tea,orange,soda,tomato
oil,soda,nuts,buttermilk
sausages,tomato,tea,grapes
bread,turmeric,onion,turmeric
cardamom,flour,biscuits,fizzy
toffee,chocolates,coffee,mango
bread,buttermilk,coriander,pulse
coriander,gems,coffee,cumin
candy,rice,butter,apple
cardamom,eggs,biscuits,maggi
salt,cumin,milk,nuts
chips,pepper,butter,butter
tomato,turmeric,salt,rice
cheese,pulse,nuts,orange
onion,pulse,oil,banana
apple,orange,biscuits,pear
chocolates,chocolates,cashews,chocolates
salt,cumin,chocolates,bread
orange,cardamom,soda,mango
soup,banana,coriander,eggs
buttermilk,gems,ketchup,cashews
tea,chocolates,cumin,potato
cashews,pulse,rice,banana
onion,orange,lemonade,tang
cheese,onion,sausages,cumin
bread,cheese,coffee,tomato
pulse,coffee,eggs,pear
grapes,chips,bread,cumin
fizzy,drink,bread,rice
orange,cardamom,grapes,lolly
sugar,sugar,sausages,ketchup
eggs,toffee,cardamom,buttermilk
grapes,candy,cashews,bread
orange,cardamom,salt,rice
almonds,tea,butter,rice
pulse,oil,fizzy,drink
pear,cashews,candy,banana
pepper,cumin,cumin,pepper
nuts,cereal,soup,tomato
coriander,potato,bun,butter
tomato,jam,tomato,ketchup
soda,pear,flour,buttermilk
tea,coriander,almonds,chips
sausages,cashews,fizzy,drink
rice,flour,sausages,bread
sausages,jam,nuts,soda
soda,eggs,tomato,sugar
gems,ketchup,gems,lolly
pulse,bun,yoghurt,pepper
cereal,gems,milk,sugar
pulse,flour,maggi,tea
oil,fizzy,drink,soda
eggs,nuts,onion,mango
sausages,oil,butter,apple
pulse,gems,ketchup,biscuits
ketchup,cheese,soda,tea
tang,bun,lemonade,bread
onion,butter,jam,candy
coriander,gems,grapes,orange
orange,pear,potato,pulse
biscuits,sausages,bread,tea
rice,cheese,soup,flour
lolly,cashews,pear,jam
soda,tea,turmeric,cashews
sausages,toffee,maggi,chocolates
maggi,pepper,nuts,gems
bread,orange,cereal,nuts
turmeric,mango,eggs,chocolates
cashews,toffee,tomato,sugar
maggi,grapes,banana,pulse
cheese,cashews,banana,ketchup
turmeric,salt,fizzy,drink
coriander,bun,flour,maggi
buttermilk,tea,cheese,fizzy
soda,oil,sausages,almonds
tang,yoghurt,bun,pulse
cashews,bun,pulse,sausages
lolly,sugar,pepper,cumin
rice,sugar,coffee,chips
cumin,cardamom,maggi,soup
chocolates,orange,tea,tang
chocolates,sausages,bun,fizzy
potato,apple,pepper,oil
orange,banana,lemonade,tomato
almonds,milk,fizzy,drink
lemonade,onion,sausages,cashews
lemonade,sugar,almonds,salt
bread,nuts,nuts,buttermilk
banana,chocolates,biscuits,bun
butter,candy,nuts,cardamom
lemonade,buttermilk,toffee,salt
coriander,soup,rice,potato
banana,mango,cereal,almonds
soda,fizzy,drink,eggs
potato,cashews,orange,candy
soup,soup,potato,fizzy
toffee,cheese,tomato,butter
potato,cheese,apple,grapes
potato,coriander,eggs,maggi
cereal,nuts,salt,ketchup
rice,chocolates,nuts,butter
apple,jam,ketchup,soup
cheese,coffee,pulse,ketchup
bun,gems,banana,eggs
biscuits,buttermilk,apple,candy
turmeric,lemonade,mango,almonds
fizzy,drink,potato,jam
banana,orange,coriander,cashews
toffee,coffee,pepper,chips
onion,candy,butter,onion
rice,biscuits,cheese,oil
salt,grapes,banana,salt
pepper,lemonade,tang,cashews
cumin,bread,orange,cereal
flour,coffee,tea,orange
bread,cardamom,buttermilk,buttermilk
bun,cashews,cereal,banana
cashews,onion,milk,grapes
cereal,pulse,chocolates,bun
cereal,banana,biscuits,chocolates
grapes,cashews,cumin,yoghurt
onion,buttermilk,apple,maggi
maggi,nuts,potato,flour
onion,flour,bread,apple
apple,pear,pulse,butter
sausages,salt,cardamom,fizzy
cardamom,chips,bun,bun
grapes,chocolates,biscuits,biscuits
coriander,ketchup,fizzy,drink
onion,chocolates,turmeric,bread
cereal,fizzy,drink,candy
rice,toffee,lemonade,coffee
milk,cheese,coffee,cashews
soup,chips,biscuits,salt
maggi,tang,butter,jam
almonds,almonds,lemonade,maggi
cereal,chocolates,almonds,turmeric
turmeric,biscuits,biscuits,tang
maggi,bun,cheese,gems
cumin,mango,soup,butter
coffee,cumin,rice,banana
cumin,maggi,grapes,lemonade
jam,onion,bun,yoghurt
cardamom,gems,sausages,orange
banana,banana,mango,tang
cereal,rice,onion,milk
buttermilk,potato,banana,bun
oil,eggs,tomato,coffee
nuts,milk,buttermilk,soup
lolly,soup,oil,fizzy
coffee,pear,pulse,flour
pepper,fizzy,drink,ketchup
soup,mango,lolly,gems
pepper,coffee,soda,rice
ketchup,potato,milk,banana
tang,candy,lemonade,cereal
almonds,chips,apple,flour
soup,ketchup,tea,potato
pulse,buttermilk,candy,bread
soda,pulse,chips,pear
eggs,lemonade,soup,pear
soda,yoghurt,bun,fizzy
grapes,bun,grapes,lolly
pulse,soda,oil,maggi
banana,sausages,soda,mango
tomato,yoghurt,maggi,lolly
soda,soda,chips,nuts
sugar,oil,orange,coriander
cumin,biscuits,sugar,gems
cheese,coriander,candy,lemonade
tea,butter,milk,bun
biscuits,lemonade,cereal,cheese
onion,coriander,maggi,jam
potato,salt,fizzy,drink
chocolates,chips,sausages,onion
salt,eggs,coriander,flour
biscuits,flour,pepper,ketchup
tea,apple,butter,sausages
nuts,turmeric,chips,soup
chips,cumin,coriander,candy
chocolates,banana,butter,nuts
biscuits,cashews,chips,yoghurt
soda,oil,buttermilk,cereal
gems,lemonade,jam,cashews
candy,chocolates,tea,onion
coriander,flour,mango,flour
flour,milk,cereal,onion
gems,grapes,gems,yoghurt
oil,flour,banana,butter
mango,salt,toffee,butter
jam,jam,oil,onion
biscuits,bread,yoghurt,sugar
cumin,cardamom,eggs,pepper
flour,orange,apple,sugar
butter,ketchup,potato,mango
pulse,fizzy,drink,maggi
tang,lemonade,lemonade,yoghurt
pepper,nuts,butter,sugar
tang,yoghurt,oil,oil
toffee,buttermilk,apple,banana
pear,tang,sausages,pear
salt,chips,buttermilk,cumin
cashews,cardamom,turmeric,potato
eggs,mango,turmeric,potato
orange,yoghurt,banana,cardamom
turmeric,almonds,flour,maggi
turmeric,coriander,turmeric,eggs
orange,orange,candy,salt
bun,tang,candy,turmeric
banana,tang,sugar,chips
soda,gems,onion,ketchup
grapes,yoghurt,cardamom,ketchup
sugar,sausages,pulse,pepper
butter,nuts,chips,orange
cashews,soda,pepper,nuts
bread,almonds,almonds,lemonade
yoghurt,eggs,butter,pear
orange,soda,soup,grapes
jam,tang,lolly,pulse
fizzy,drink,nuts,apple
cumin,coffee,tang,ketchup
coffee,rice,biscuits,cashews
bun,sugar,bun,soup
mango,eggs,rice,milk
pulse,toffee,ketchup,buttermilk
grapes,cheese,lolly,eggs
fizzy,drink,butter,cereal
bun,maggi,lolly,almonds
eggs,jam,yoghurt,tang
gems,coffee,sausages,grapes
buttermilk,oil,tang,fizzy
maggi,jam,ketchup,lemonade
bun,salt,pear,tea
fizzy,drink,rice,lemonade
toffee,pulse,orange,nuts
apple,candy,gems,cumin
cardamom,chips,turmeric,cashews
almonds,onion,lemonade,apple
mango,grapes,chips,coriander
fizzy,drink,biscuits,potato
cereal,soda,grapes,pulse
pulse,soda,maggi,buttermilk
soda,biscuits,lolly,maggi
bread,buttermilk,fizzy,drink
toffee,cereal,ketchup,soda
cumin,tang,soup,tea
fizzy,drink,chips,grapes
tomato,sausages,oil,chips
oil,sugar,cereal,cheese
sugar,chocolates,eggs,jam
cumin,onion,soda,bread
chips,salt,pear,apple
coriander,butter,tea,oil
cereal,jam,orange,tea
pepper,yoghurt,lolly,tomato
cheese,tea,mango,maggi
sausages,grapes,apple,ketchup
fizzy,drink,almonds,cardamom
nuts,mango,pepper,nuts
onion,buttermilk,butter,orange
maggi,sugar,chips,maggi
cumin,butter,coffee,almonds
soda,salt,cumin,cereal
eggs,tomato,candy,cheese
ketchup,bread,lolly,tang
cashews,bread,cheese,ketchup
oil,mango,chocolates,soup
cashews,biscuits,biscuits,yoghurt
sugar,toffee,sausages,fizzy
pulse,onion,nuts,salt
gems,pulse,tomato,tang
bread,soda,sugar,banana
tomato,gems,biscuits,tea
apple,eggs,buttermilk,nuts
soda,sugar,coffee,maggi
bread,maggi,pear,salt
lolly,lemonade,cumin,candy
eggs,candy,yoghurt,cheese
cumin,potato,potato,mango
yoghurt,pulse,jam,coriander
pear,oil,butter,coriander
cheese,orange,gems,pear
onion,maggi,chocolates,cereal
orange,pepper,turmeric,ketchup
bun,toffee,jam,biscuits
tomato,candy,candy,apple
maggi,gems,nuts,jam
potato,lolly,buttermilk,cashews
grapes,orange,candy,maggi
tang,orange,bun,bread
toffee,pepper,orange,banana
toffee,cashews,cereal,lemonade
nuts,tomato,gems,pepper
sausages,salt,bread,tomato
grapes,bun,potato,eggs
sausages,pear,coriander,onion
yoghurt,pepper,buttermilk,oil
onion,potato,onion,oil
yoghurt,candy,cheese,ketchup
mango,yoghurt,chips,tang
banana,tomato,coffee,chips
eggs,buttermilk,chocolates,orange
potato,chips,bun,pulse
nuts,buttermilk,coffee,buttermilk
tang,sugar,tea,bread
apple,lolly,butter,soda
biscuits,soda,grapes,pulse
bun,almonds,toffee,milk
